segment,cycle_start,cycle_end,n_points,SoHQ_start,SoHQ_end,dominant_electrode,relative_dominant,PE_side_score_mean,NE_side_score_mean,contact_stack_score_mean,shared_side_score_mean,dominance_margin_mean,PE_top_modes,NE_top_modes,shared_top_modes,electrode_confidence_mean,LAM_PE_mean,contact_loss_mean,LLI_mean,si_cosign_mean,fade_exponent_b,knee_cycle_bw,crosses_knee
1,7,10,4,97.48607242339834,96.78133704735376,contact_stack,contact_stack,0.5058015230011101,0.1817479564645582,0.8261270748389009,0.3732808948639131,0.32032555183779077,LAM_PE,contact_loss,"solid_diffusion,interface_R,LLI,SE_decomposition",0.846875,0.5644020306681469,0.8261270748389009,0.3693798353564367,0.2,0.637574386854086,30.0,False
2,20,239,25,95.05710306406687,87.36072423398329,NE,NE,0.5996942447564746,0.2582702001497443,0.9126291544993741,0.5390181449886672,0.3129349097428995,LAM_PE,contact_loss,"solid_diffusion,interface_R,LLI,SE_decomposition",0.8665065808006962,0.6811923263419664,0.9126291544993741,0.5464736644839591,0.344,0.637574386854086,30.0,True
