segment,cycle_start,cycle_end,n_points,SoHQ_start,SoHQ_end,dominant_electrode,relative_dominant,PE_side_score_mean,NE_side_score_mean,contact_stack_score_mean,shared_side_score_mean,dominance_margin_mean,PE_top_modes,NE_top_modes,shared_top_modes,electrode_confidence_mean,LAM_PE_mean,contact_loss_mean,LLI_mean,si_cosign_mean,fade_exponent_b,knee_cycle_bw,crosses_knee
1,7,10,4,98.05968422878955,97.48857787288185,contact_stack,contact_stack,0.491967791839527,0.1352551611987042,0.6147961872668373,0.26907790678547977,0.12282839542731028,LAM_PE,contact_loss,"solid_diffusion,LLI,SE_decomposition,microshort",0.846875,0.525957055786036,0.6147961872668373,0.27529482175791287,0.2,0.6731680255513875,30.0,False
2,20,238,25,95.9820137643861,86.80816609797004,NE,NE,0.7058625360546341,0.26566522353445277,0.9215487566088744,0.49201239905042127,0.21568622055424025,LAM_PE,contact_loss,"solid_diffusion,SE_decomposition,LLI,interface_R",0.8644275961016761,0.8179500480728454,0.9215487566088744,0.5221170354754913,0.36,0.6731680255513875,30.0,True
