segment,cycle_start,cycle_end,n_points,SoHQ_start,SoHQ_end,dominant_electrode,relative_dominant,PE_side_score_mean,NE_side_score_mean,contact_stack_score_mean,shared_side_score_mean,dominance_margin_mean,PE_top_modes,NE_top_modes,shared_top_modes,electrode_confidence_mean,LAM_PE_mean,contact_loss_mean,LLI_mean,si_cosign_mean,fade_exponent_b,knee_cycle_bw,crosses_knee
1,7,30,6,97.93055575641007,94.69985104629133,contact_stack,contact_stack,0.49448994903761495,0.17319435219023127,0.7872470554101421,0.3311190544629041,0.2927571063725271,LAM_PE,contact_loss,"solid_diffusion,interface_R,LLI,SE_decomposition",0.8359208648573317,0.5704310431612644,0.7872470554101421,0.28452994927539316,0.19999999999999998,0.6819415423650813,40.0,False
2,40,240,23,93.77575959160653,86.16465892493022,NE,NE,0.7377754759376007,0.28151095646364194,0.9735188984452826,0.5152494842936848,0.23574342250768188,LAM_PE,contact_loss,"solid_diffusion,interface_R,LLI,SE_decomposition",0.8715397991086513,0.8706571563225979,0.9735188984452826,0.5535479083399701,0.36521739130434794,0.6819415423650813,40.0,True
