cycle,cycle_role,SoHQ,CE,VE,EE,Q_relax_pct,EoC_restV_init,EoC_restV_60s,EoC_restV_30m,EoC_restV_end,EoC_restV_relax,EoC_restV_relax_60s,delta_EoC_restV_30m,EoD_restV_init,EoD_restV_60s,EoD_restV_30m,EoD_restV_end,EoD_restV_relax,delta_EoD_restV_30m,R_ohmic_soc50,R_ct_soc50,tau_ct_soc50,mech_vs_chem_ratio,R_ohmic_growth_100,R_ohmic_frac_soc50,EoC_dchgR_10s,EoC_dchgR_30s,EoC_dchgR_60s,EoD_chgR_10s,hyst_area_low,hyst_area_high,dchg_plateau_width,delta_dchg_plateau_V,chg_dQdV_peak1_V,LAM_curve_proxy,LLI_curve_proxy,RCF,PER,eta_max,eta_argmax_SOC,LAM_PE_pattern_score,contact_loss_score,LLI_pattern_score,interface_R_score,solid_diffusion_score,PE_side_score,contact_stack_score,NE_side_score,si_cosign
80,routine_05c,92.21386403918883,114.44159623112095,0.8792803076891411,1.0062624194653649,-0.5875539056285043,4.1999946,4.1854916,4.1697474,4.1697474,-0.0302471999999998,-0.0145030000000003,-0.0063556,2.499984,2.899441,3.0328112,3.0328112,0.5328271999999998,0.0392541999999997,1.3936645148545057,0.7243859171156954,,1.923925468352136,,,0.1938840944735722,0.5239849541571909,0.9043292594624378,0.3809408209126968,0.0610675204293893,0.2250413555193015,17.54960320641282,-0.0614836168422656,3.543866467027884,-7.778046830232088,-0.1638593724995488,0.9876975051198108,,,,0.6346530321348735,0.9652006109089116,0.4310582495304285,0.7097618209349903,0.2412019310621983,0.5259897741011551,0.9652006109089116,0.2123441343999605,0.2
90,routine_05c,92.13710521541316,114.3483155798043,0.878387262372546,1.0044210387905623,-0.5875539056285043,4.1999555,4.185262,4.1693463,4.1693463,-0.0306091999999997,-0.0146934999999999,-0.0067567000000003,2.4999762,2.9001272,3.0316582,3.0316582,0.531682,0.0381011999999998,1.3936645148545057,0.7243859171156954,,1.923925468352136,,,0.2017380045819807,0.5374882190849349,0.92398385436335,0.349709425527588,0.0598643051472152,0.2265803894960477,17.668933867735475,-0.0658263085722294,3.5465979608969525,-8.134711163900432,-0.4668439533464645,0.9868753456806733,,,,0.6409694615156663,0.9784824438011864,0.4453376336055501,0.7284617498084528,0.2566259182976133,0.5307270961367497,0.9784824438011864,0.215266137636261,0.2
100,routine_05c,91.86356467977612,114.01870777758532,0.87599890002357,0.998802625952736,-0.5875539056285043,4.200049,4.185051,4.169045,4.169045,-0.0310040000000002,-0.0149980000000002,-0.0070580000000006,2.499921,2.9027252,3.0321362,3.0321362,0.5322152,0.0385792,1.3936645148545057,0.7243859171156954,,1.923925468352136,,,0.2079260792234051,0.5504712658513774,0.9465274202849544,0.3807103564396605,0.0589461138178162,0.2281456810691868,17.617374749499,-0.0674504014132275,3.776745937561916,-8.678750222769693,-0.7034768249498367,0.9839454684066548,,,,0.6448545866803657,0.9852943356609064,0.4606740666554496,0.7561859969018113,0.3104927433446537,0.5836409400102742,0.9852943356609064,0.2167647538453994,0.2
120,routine_05c,91.64724435822646,114.94687461709464,0.8723387581318303,1.0027261385461157,-0.0044847071486233,4.2001605,4.184885,4.1685133,4.1685133,-0.0316472000000001,-0.0152754999999995,-0.0075897000000004,2.4999652,2.908324,3.0341022,3.0341022,0.5341369999999999,0.0405451999999999,2.2291498850846225,0.8091187374223697,,2.7550343132407025,0.7957003526001112,,0.1732350419905794,0.4812485162396347,0.8553955380644294,0.3601102583019042,0.0565693579464724,0.2297384754672546,17.5462124248497,-0.0704956660514555,3.7613686424164783,-9.199582768295487,-0.9838135639182868,0.98167249678596,,,,0.6483792885893913,0.9534306786529662,0.4822368113302003,0.7122891379857383,0.3509704108860043,0.5862844664420435,0.9534306786529662,0.2884127802925223,0.4
130,routine_05c,91.3416046781014,114.57957668808318,0.8710191762140875,0.9980100849781308,-0.0044847071486233,4.2001615,4.18473,4.1681023,4.1681023,-0.0320591999999999,-0.0154315,-0.0080007000000001,2.499978,2.913805,3.0371623,3.0371623,0.5371842999999998,0.0436052999999998,2.2291498850846225,0.8091187374223697,,2.7550343132407025,0.7957003526001112,,0.1780941220052757,0.4935794377924137,0.8702609827268873,0.3732917191411831,0.0559027002309885,0.2310630633337937,17.6227755511022,-0.0738739035971014,3.771923162876943,-9.815745066781025,-1.2456078035057825,0.9783986605674648,,,,0.6518682570519674,0.9633701408305462,0.5025918775985116,0.7354643047729075,0.4070137329853557,0.5889011927889756,0.9633701408305462,0.2914194676012402,0.4
140,routine_05c,91.31508799352434,108.32781456953644,0.8642572721266756,0.9362310151531192,-0.0044847071486233,4.2001233,4.1855116,4.169103,4.169103,-0.0310202999999997,-0.0146116999999996,-0.0070000000000005,2.499921,2.9177082,3.0396013,3.0396013,0.5396803000000001,0.0460443000000001,2.2291498850846225,0.8091187374223697,,2.7550343132407025,0.7957003526001112,,0.1842176955898974,0.5048413639339699,0.8883485326385011,0.3731995997958812,0.05358207364348,0.2397721018760067,17.48847695390782,-0.0750796864408731,,-10.136047294861928,-1.5321098342583015,0.9781146291147188,,,,0.5518104668449991,0.9725709413958302,0.5215273836784401,0.787331543086653,0.4117423242045037,0.5138578501337493,0.9725709413958302,0.3744398124373946,0.6
150,routine_05c,90.93966756451228,115.2965531884776,0.8683679600739764,1.0011983269583902,-0.0044847071486233,4.200114,4.1843896,4.1672406,4.1672406,-0.0328733999999997,-0.0157243999999998,-0.0088623999999999,2.499988,2.9233632,3.0437431,3.0437431,0.5437550999999998,0.0501860999999999,2.2291498850846225,0.8091187374223697,,2.7550343132407025,0.7957003526001112,,0.1902146549093762,0.5152386816689832,0.9032278553870816,0.3778207822000324,0.0537000489165708,0.2329913068569117,17.290266533066124,-0.0761250889746243,3.779117951524995,-10.099759540213736,-0.9047850289336828,0.9740933417047866,,,,0.6539686763481362,0.9789061399272376,0.505313981336612,0.77760404111145,0.4762579001950471,0.5904765072611021,0.9789061399272376,0.2961191073279894,0.4
160,routine_05c,90.72753408789582,116.26189283925888,0.8674891402941809,1.008559294681029,-0.0044847071486233,4.200107,4.1843762,4.167228,4.167228,-0.0328790000000003,-0.0157308,-0.0088750000000006,2.4999752,2.929929,3.0488071,3.0488071,0.5488318999999997,0.0552500999999998,2.2291498850846225,0.8091187374223697,,2.7550343132407025,0.7957003526001112,,0.1945452706356521,0.5280726409317525,0.9225470332850808,0.3896044740967854,0.0529322423023142,0.2333762839625473,17.512124248496995,-0.0778388585734521,3.778510689557181,-11.238832103215724,-1.9335800456999457,0.9718210900828176,,,,0.6554563378009535,0.9822670890660896,0.5578720597956344,0.7945873169195907,0.5106274809500068,0.5915922533507151,0.9822670890660896,0.2971357944424921,0.4
170,routine_05c,90.54052168087868,116.0388495385276,0.8669817240344341,1.0060356182788497,-0.0044847071486233,4.2001185,4.1851373,4.1682563,4.1682563,-0.0318621999999999,-0.0149812000000002,-0.0078466999999999,2.499984,2.935409,3.0536602,3.0536602,0.5536762,0.0601031999999999,2.2291498850846225,0.8091187374223697,,2.7550343132407025,0.7957003526001112,,0.1995754728230988,0.5415074842087658,0.9404639708986297,0.3405288298454986,0.0518250663845437,0.2350114994985574,17.348300601202403,-0.0791593414890425,3.7808015641235553,-11.749955794862398,-2.2245188273346863,0.9852684334421749,,,,0.6565406231157562,0.9852181297360568,0.5772360893404911,0.8066468873468788,0.2863918966255795,0.5924054673368172,0.9852181297360568,0.2980284842451572,0.4
180,routine_05c,90.06740820342483,116.68685699821,0.8654107170992112,1.0098205659087405,-0.0044847071486233,4.2000976,4.184183,4.1666203,4.1666203,-0.0334773000000003,-0.0159146000000003,-0.0094827000000004,2.499932,2.941811,3.059457,3.059457,0.5595250000000003,0.0659,2.2291498850846225,0.8091187374223697,,2.7550343132407025,0.7957003526001112,,0.2017521215836911,0.5448602520685497,0.9453183724701546,0.3849808700456196,0.0511036706636902,0.2352399091514956,16.48660521042084,-0.075928421596461,3.776366100820502,-12.418096252120868,-2.32529565654413,0.9801199787379452,,,,0.7572970752694467,0.9862419888546746,0.589296375907658,0.8168835089832416,0.3778939233539576,0.667972806452085,0.9862419888546746,0.2983382016285391,0.4
190,routine_05c,89.77014221316621,116.32276615367924,0.8646829693097586,1.0058231483608804,-0.0044847071486233,4.2001004,4.184172,4.1663866,4.1663866,-0.0337138000000001,-0.0159283999999999,-0.0097164000000002,2.4999702,2.9484642,3.06569,3.06569,0.5657198000000001,0.072133,2.2291498850846225,0.8091187374223697,,2.7550343132407025,0.7957003526001112,,0.2119051738325089,0.5631691318407733,0.9696690500313,0.3348527228438229,0.0495927634566191,0.2370077552545657,16.43581563126253,-0.0786247182024988,3.777964059441128,-13.156545719317926,-2.671112397487538,0.9768851089680308,,,,0.7672318391737291,0.989572940380583,0.6086496088187728,0.8301654029678703,0.4319551463203274,0.6754238793802968,0.989572940380583,0.2993458144651264,0.4
200,routine_05c,89.4058867039761,117.12373848179026,0.8631135423249722,1.0109108481136164,-0.0044847071486233,4.200064,4.18377,4.1657944,4.1657944,-0.0342696,-0.0162940000000002,-0.0103086000000001,2.499973,2.95589,3.072844,3.072844,0.5728710000000001,0.0792869999999998,2.2291498850846225,0.8091187374223697,,2.7550343132407025,0.7957003526001112,,0.2168579214912234,0.5726479992493527,0.9848699627112358,0.3803784498728637,0.0489313701110891,0.237390463691218,15.987224448897798,-0.0803573797766756,3.782277875916672,-13.627050638612117,-2.68112366502029,0.9729212544612348,,,,0.8292840404016325,0.9905836437103476,0.6155277278198402,0.8424913759731365,0.4941791897825998,0.7219630303012243,0.9905836437103476,0.2996515522223802,0.4
210,routine_05c,88.60899055168659,116.10313614336656,0.861698642241252,1.000459147746902,-0.0044847071486233,4.2000756,4.184357,4.166404,4.166404,-0.0336715999999999,-0.0157185999999995,-0.0096990000000003,2.4999661,2.962629,3.0797882,3.0797882,0.5798220999999999,0.0862311999999998,2.2291498850846225,0.8091187374223697,,2.7550343132407025,0.7957003526001112,,0.2212544016421053,0.5821155521817177,1.0000604169977636,0.3745547311150446,0.0480036346549409,0.2388951783860411,15.845190380761522,-0.0788907600542048,,-15.188846490160724,-3.5600661608368847,0.9642493735287416,,,,0.7992878107738935,0.9912560266009685,0.6475274759007461,0.8530313493213775,0.6138104403917573,0.6994658580804202,0.9912560266009685,0.2998549480467929,0.4
220,routine_05c,88.37313162044855,117.08083721618225,0.8613275581560534,1.0084495162628062,-0.2802272277303079,4.2000732,4.1837025,4.165653,4.165653,-0.0344202000000004,-0.0163707000000004,-0.0104500000000005,2.499936,2.969377,3.087304,3.087304,0.5873680000000001,0.093747,2.373861976520771,0.9424781435396624,,2.5187448566236923,0.4667606960315549,,0.2212986392511588,0.589770198260324,1.0098507078308228,0.3645982565445645,0.0469954636627558,0.2392374913749823,14.540470941883768,-0.0767550995181807,3.778768693543369,-15.113765240641431,-2.7205303702663186,0.964377636648848,,,,0.9365041557636176,0.9410193978128916,0.6258188249745517,0.8569808808627513,0.6122091567621518,0.8023781168227132,0.9410193978128916,0.2846583678383998,0.4
230,routine_05c,87.96561204694848,117.85273549979432,0.8602212894636206,1.013794320984481,-0.2802272277303079,4.200115,4.1837406,4.165375,4.165375,-0.0347400000000002,-0.0163744000000001,-0.0107280000000002,2.4999611,2.9749854,3.09326,3.09326,0.5932988999999997,0.0997029999999998,2.373861976520771,0.9424781435396624,,2.5187448566236923,0.4667606960315549,,0.229620521634201,0.6013240176689709,1.0256423477783905,0.3563084852711009,0.0457105647440973,0.2396716819598534,14.097635270541083,-0.0910733854939085,3.773543163330852,-13.761621000478907,-0.5369516739915328,0.9599305523826928,,,,0.9606723375862,0.9418835885128476,0.54184360857781,0.8649846245421635,0.6648125552373676,0.8205042531896499,0.9418835885128476,0.2849197855251364,0.4
236,routine_05c,87.90978744783888,118.95229822109756,0.860180632902222,1.0232046316899757,-0.2802272277303079,4.2001166,4.1833763,4.1650114,4.1650114,-0.0351052000000002,-0.0167403000000003,-0.0110916000000003,2.499968,2.9787972,3.097377,3.097377,0.5974089999999999,0.1038199999999998,2.373861976520771,0.9424781435396624,,2.5187448566236923,0.4667606960315549,,0.2287758273907527,0.6020885665916248,1.0261835589906478,0.3514311915446208,0.0452877915734206,0.2395058792765349,14.84364328657314,-0.0812473922834304,3.7898679823542,-15.910868104888731,-2.896470953427303,0.9593213627571924,,,,0.926258155360926,0.9418147129545452,0.6354956798651898,0.8652577664784664,0.6715564483021438,0.7946936165206946,0.9418147129545452,0.28489895066875,0.4
237,routine_05c,87.8539628487293,119.06112876380696,0.8600995025828578,1.0240441762670394,-0.2802272277303079,4.2001224,4.183172,4.1645985,4.1645985,-0.0355238999999993,-0.0169503999999998,-0.0115045,2.499937,2.9791691,3.097794,3.097794,0.5978569999999999,0.1042369999999999,2.373861976520771,0.9424781435396624,,2.5187448566236923,0.4667606960315549,,0.2354998570028596,0.6087653133586248,1.0382502037077337,0.3472231636101324,0.0451342570127084,0.2400471504543119,14.961805611222443,-0.0780531302100002,3.77988495625376,-15.90102836108116,-2.884640184525624,0.9587121731316915,,,,0.9172543199351536,0.942275084714892,0.6352450294541198,0.8677001571078132,0.678190883900843,0.7879407399513653,0.942275084714892,0.2850382131262548,0.4
238,routine_05c,87.651598676957,117.47156965434688,0.8592477241245906,1.0093717887484086,-0.2802272277303079,4.200068,4.1835814,4.165201,4.165201,-0.0348670000000002,-0.0164866000000003,-0.0109020000000006,2.499988,2.9803312,3.0991333,3.0991333,0.5991453,0.1055763,2.373861976520771,0.9424781435396624,,2.5187448566236923,0.4667606960315549,,0.2353146640036292,0.6070027319706354,1.034586213201673,0.350190341713038,0.0449552251655205,0.2409282009581984,14.549282565130262,-0.0815472823673086,3.783592924511173,-16.280390961407786,-2.924665811537968,0.9565038607392516,,,,0.939997952121642,0.942264801601919,0.6369484144652646,0.8706390152519285,0.7013348979636209,0.8049984640912315,0.942264801601919,0.2850351024845806,0.4
239,routine_05c,87.651598676957,117.45179810371587,0.8593163902995397,1.0092825518067543,-0.2802272277303079,4.2001014,4.1835594,4.165191,4.165191,-0.0349104000000002,-0.0165420000000002,-0.0109120000000002,2.499988,2.981188,3.1002212,3.1002212,0.6002331999999999,0.1066641999999999,2.373861976520771,0.9424781435396624,,2.5187448566236923,0.4667606960315549,,0.2407508632271056,0.615253976961045,1.0488603494141493,0.3442631452452232,0.0447753377861416,0.2408320943311182,14.80226052104208,-0.0771158378483534,3.778876539773264,-16.73220700563376,-3.5080957213362263,0.9565038607392516,,,,0.9250673985596588,0.9425225770162118,0.6548626186787356,0.8725876522122791,0.7013348979636209,0.793800548919744,0.9425225770162118,0.285113079547404,0.4
240,routine_05c,87.68788466637824,117.50921094465951,0.8590760914004492,1.0094935364188895,-0.2802272277303079,4.2001023,4.1831493,4.1645746,4.1645746,-0.0355277000000002,-0.0169529999999999,-0.0115284000000004,2.4999743,2.9811313,3.100249,3.100249,0.6002746999999999,0.1066919999999997,2.373861976520771,0.9424781435396624,,2.5187448566236923,0.4667606960315549,,0.2346067110192116,0.6056102578167758,1.034240652723147,0.3415177831664925,0.0446430657318943,0.2409281796001819,14.681038076152303,-0.0810385563463116,3.784782819118013,-16.32369986257165,-3.209775922300809,0.9568998339958272,,,,0.9340068963836876,0.9422243867108304,0.646159791606486,0.8712835231218757,0.6972883947262006,0.8005051722877656,0.9422243867108304,0.2850228769800262,0.4
