cycle,cycle_role,SoHQ,CE,VE,EE,Q_relax_pct,EoC_restV_init,EoC_restV_60s,EoC_restV_30m,EoC_restV_end,EoC_restV_relax,EoC_restV_relax_60s,delta_EoC_restV_30m,EoD_restV_init,EoD_restV_60s,EoD_restV_30m,EoD_restV_end,EoD_restV_relax,delta_EoD_restV_30m,R_ohmic_soc50,R_ct_soc50,tau_ct_soc50,mech_vs_chem_ratio,R_ohmic_growth_100,R_ohmic_frac_soc50,EoC_dchgR_10s,EoC_dchgR_30s,EoC_dchgR_60s,EoD_chgR_10s,hyst_area_low,hyst_area_high,dchg_plateau_width,delta_dchg_plateau_V,chg_dQdV_peak1_V,LAM_curve_proxy,LLI_curve_proxy,RCF,PER,eta_max,eta_argmax_SOC,LAM_PE_pattern_score,contact_loss_score,LLI_pattern_score,interface_R_score,solid_diffusion_score,PE_side_score,contact_stack_score,NE_side_score,si_cosign
80,routine_05c,91.98831508770915,110.3154645254158,0.8863631242891779,0.977795597941595,-0.4598764985755366,4.199519,4.1864653,4.166277,4.166277,-0.0332419999999995,-0.0130536999999995,-0.0144934000000001,2.4999611,2.876094,3.0196934,3.0196934,0.5197322999999998,0.0443842999999999,1.1065948604773397,0.7330619913105731,,1.5095515435181164,,,0.1770553037813324,0.4937292494390761,0.8720891659502681,0.3607673806106892,0.0668838340003018,0.2216323793822433,15.728368737474952,-0.0648913158354256,3.965887242855732,-5.48381553412467,2.2007231258691538,0.9948077133607544,,,,0.8345615618715893,0.8739138617173644,0.5104092798703898,0.6318163861121198,0.1034740474088975,0.675921171403692,0.8739138617173644,0.1922610495778202,0.2
90,routine_05c,91.6369000274769,111.026229565644,0.884890163444831,0.9824601842700604,-0.4598764985755366,4.199484,4.186007,4.1651382,4.1651382,-0.0343457999999996,-0.0134769999999999,-0.0156321999999997,2.4999921,2.878824,3.020786,3.020786,0.5207939000000001,0.0454769000000001,1.1065948604773397,0.7330619913105731,,1.5095515435181164,,,0.187834319650953,0.5158343625479045,0.8956268022921478,0.3708479105442452,0.0652484024874203,0.2223123329758834,15.92650100200401,-0.0685018179918248,3.538540669350084,-5.792478824030045,2.281772484956889,0.9910073348868488,,,,0.815644211935811,0.932219926381612,0.524103087463412,0.6692713891810984,0.1779388188658165,0.6617331589518584,0.932219926381612,0.2050883838039546,0.2
100,routine_05c,91.24788500195233,111.69983005240051,0.8829858665260356,0.9862937122962978,-0.4598764985755366,4.199457,4.185736,4.163935,4.163935,-0.0355219999999993,-0.0137209999999994,-0.0168353999999997,2.499946,2.8822062,3.0222182,3.0222182,0.5222722000000002,0.0469091000000001,1.1065948604773397,0.7330619913105731,,1.5095515435181164,,,0.1936064210965787,0.5247790493456527,0.9106256681181606,0.3798720050778623,0.0635294837872537,0.2230170102732206,15.98800200400801,-0.0721748876548886,3.5335938497982617,-6.206583535465637,2.255377040069768,0.9868003315556528,,,,0.8118922828231941,0.951696207657012,0.532918533636641,0.6970959580074088,0.2580268564722869,0.6589192121173957,0.951696207657012,0.2093731656845427,0.2
120,routine_05c,90.64339325225238,108.33808659579984,0.8758230240410609,0.9488499062115576,0.051583455778901,4.1995792,4.1847672,4.1614904,4.1614904,-0.0380887999999997,-0.014812,-0.0192800000000001,2.4999812,2.8889232,3.025877,3.025877,0.5258957999999998,0.0505678999999998,2.258782260189049,0.7992200805428099,,2.8262331179854017,1.0973213330587712,,0.2061331328993221,0.5484333211559705,0.940695980953796,0.3926388867041151,0.0595792870953609,0.2304048778474546,16.01436472945892,-0.0777612982775184,,-6.80215332930747,2.278103156174786,0.9797574014443368,,,,0.7603473821043457,0.9914625329724556,0.5498018519748925,0.7658075486097438,0.3840928251938901,0.6702605365782592,0.9914625329724556,0.3817130751943954,0.6
130,routine_05c,90.25871668426151,112.8544047446839,0.8787364106544815,0.9916927455189164,0.051583455778901,4.1995792,4.184343,4.160046,4.160046,-0.0395331999999992,-0.0152361999999994,-0.0207243999999997,2.4999912,2.893387,3.028546,3.028546,0.5285547999999998,0.0532368999999999,2.258782260189049,0.7992200805428099,,2.8262331179854017,1.0973213330587712,,0.2107529318452181,0.5613584760941996,0.952015223935675,0.3566923708887257,0.0587593823017244,0.2261424136647774,15.701266533066132,-0.0829214139147804,3.740139293956819,-7.31446898120971,2.184722714387868,0.975599462281552,,,,0.8552505374568873,0.9933099773710776,0.5544356791646655,0.7557051981260454,0.4526361676642216,0.7414379030926654,0.9933099773710776,0.300476268154751,0.4
140,routine_05c,90.09819375551344,113.86015570744544,0.8770219442232496,0.9985785512810572,0.051583455778901,4.1994333,4.184814,4.1604323,4.1604323,-0.0390009999999998,-0.0146192999999996,-0.0203381,2.4999223,2.8983402,3.03199,3.03199,0.5320676999999998,0.0566808999999999,2.258782260189049,0.7992200805428099,,2.8262331179854017,1.0973213330587712,,0.2213856928242833,0.578610795597603,0.9714768601584748,0.3579135899098135,0.0571180455922994,0.226859057155608,15.924328657314632,-0.0853193690316089,3.740601328358106,-7.426570580507663,2.2534153570992688,0.9738643824053522,,,,0.8312979737111514,0.9960484334265785,0.5652576786798565,0.7768292139700403,0.4797906986687619,0.7234734802833636,0.9960484334265785,0.30130465111154,0.4
150,routine_05c,89.53419427612836,113.17222973714034,0.8754725004659127,0.9907917495127698,0.051583455778901,4.1996202,4.183327,4.157155,4.157155,-0.0424651999999996,-0.0162931999999997,-0.0236153999999997,2.4999862,2.9033852,3.0354412,3.0354412,0.5354550000000002,0.0601321000000001,2.258782260189049,0.7992200805428099,,2.8262331179854017,1.0973213330587712,,0.2249524061319338,0.5826342759144869,0.9717781821377448,0.3544066187824891,0.055838148213618,0.2283129903022548,15.951018036072142,-0.0893586050075216,3.558489976987969,-8.165400062231631,2.147119710128433,0.9677681558132992,,,,0.8302002816300159,0.9966405258357728,0.5688270739936727,0.7859556352727908,0.5680484828423086,0.7226502112225119,0.9966405258357728,0.3014837590653214,0.4
160,routine_05c,89.3172713994418,114.12258171806576,0.8736702940849644,0.9970550953135788,0.051583455778901,4.199624,4.183491,4.156983,4.156983,-0.0426409999999997,-0.0161329999999999,-0.0237873999999997,2.499994,2.9082453,3.0389972,3.0389972,0.5390031999999998,0.0636880999999998,2.258782260189049,0.7992200805428099,,2.8262331179854017,1.0973213330587712,,0.2304229291230698,0.5917215527714422,0.9844016299774372,0.3668051163253489,0.0542473020512984,0.2289956500807446,15.667320641282563,-0.0914122109844912,3.760786451818186,-8.442253643415087,2.1047502629733006,0.9654234532778944,,,,0.8639117072711645,0.9973348224647204,0.5735697308285274,0.8018299331253724,0.5989645993087556,0.7479337804533733,0.9973348224647204,0.3016937837955779,0.4
170,routine_05c,88.78508727530405,114.67368971571594,0.8721451095672067,1.0001209768158894,0.051583455778901,4.1995764,4.182678,4.154907,4.154907,-0.0446694,-0.0168983999999996,-0.0258634000000004,2.4999642,2.9139411,3.04342,3.04342,0.5434557999999998,0.0681108999999997,2.258782260189049,0.7992200805428099,,2.8262331179854017,1.0973213330587712,,0.2304573358340677,0.5891317929736402,0.975843833901479,0.3746421906218195,0.0526347924454376,0.2295159385006175,15.32865731462926,-0.0941061336925312,3.741828274325018,-9.138981742489303,1.981102930456507,0.9896990311608336,,,,0.8968280795982589,0.9973385072100612,0.5755572945033424,0.8059474614454472,0.2031532656199367,0.7726210596986942,0.9973385072100612,0.3016948984310436,0.4
180,routine_05c,88.53201058583639,115.60570295533944,0.8711183496098732,1.0070624916394455,0.051583455778901,4.1994915,4.182266,4.153674,4.153674,-0.0458175,-0.0172254999999994,-0.0270964000000004,2.499967,2.9191213,3.0477211,3.0477211,0.5477541000000001,0.0724119999999999,2.258782260189049,0.7992200805428099,,2.8262331179854017,1.0973213330587712,,0.2239005364281358,0.5827943857970463,0.9688285136741032,0.3722139524132036,0.0513952906906997,0.2299315870267402,15.285821643286567,-0.0924501140215912,3.743685118319211,-9.307565776381011,2.0977254748149115,0.9868779520577756,,,,0.8995217706450592,0.9964788670269312,0.5853707678558371,0.8076839835485126,0.2565772230605383,0.7746413279837944,0.9964788670269312,0.3014348572756468,0.4
190,routine_05c,88.26591852376751,116.5457322894787,0.8697981944030279,1.0137126751076724,0.051583455778901,4.199484,4.182453,4.1537023,4.1537023,-0.0457817,-0.0170310000000002,-0.0270681000000001,2.499979,2.9239542,3.0517993,3.0517993,0.5518202999999997,0.0764901999999998,2.258782260189049,0.7992200805428099,,2.8262331179854017,1.0973213330587712,,0.2295241428339061,0.5880430819927178,0.9806003003681288,0.3716124417373483,0.0499372720388691,0.2304475836384416,15.36265731462926,-0.0959470092594934,3.5640927772344666,-9.70766605539186,1.9342719850318653,0.9839117888865604,,,,0.8946483926181835,0.9972358186788908,0.5837352974797873,0.8198641624129792,0.3111012684009568,0.7709862944636376,0.9972358186788908,0.3016638351503645,0.4
200,routine_05c,87.84942660052928,117.2586186928155,0.8680925958764232,1.0179133868992989,0.051583455778901,4.1994042,4.181234,4.1508255,4.1508255,-0.0485787000000002,-0.0181702000000001,-0.0299449000000002,2.499983,2.929106,3.056265,3.056265,0.5562819999999999,0.0809558999999997,2.258782260189049,0.7992200805428099,,2.8262331179854017,1.0973213330587712,,0.2240800079583279,0.5781929084767312,0.9706212259341754,0.390315668923736,0.0485468083410344,0.23079129191792,15.290188376753504,-0.0993467526923801,3.5703597580873323,-10.22946021687181,1.9772783953412172,0.9792690987055276,,,,0.9020132547138874,0.9965071758575296,0.5894600314140043,0.8230721644360224,0.3923867455263344,0.7765099410354155,0.9965071758575296,0.3014434206969028,0.4
210,routine_05c,87.1668426152222,116.41943832811836,0.8636409507339166,1.005445944016047,0.051583455778901,4.199488,4.181597,4.151225,4.151225,-0.0482629999999995,-0.0178909999999996,-0.0295453999999999,2.499978,2.9349802,3.0617702,3.0617702,0.5617922000000002,0.0864611000000001,2.258782260189049,0.7992200805428099,,2.8262331179854017,1.0973213330587712,,0.1793388640056063,0.4937563651608932,0.8582420850412429,0.3847709471150671,0.04627451558445,0.2327627172087006,14.783416833667337,-0.0988843212797374,3.756548236823813,-10.89741509794524,2.0689471086871283,0.9716602453532796,,,,0.9353056508980226,0.9622021543361008,0.5971486614494493,0.7417643547487104,0.5130016929272962,0.801479238173517,0.9622021543361008,0.2910661516866705,0.4
220,routine_05c,86.59995083081462,103.74021204351745,0.8548728316555878,0.8868468882619287,0.1078904991948472,4.199497,4.180805,4.14919,4.14919,-0.0503070000000001,-0.0186919999999997,-0.0315804000000001,2.499936,2.939876,3.0663702,3.0663702,0.5664342000000002,0.0910611000000001,2.765078539827835,0.9011842425062768,,3.0682721794356898,0.7897541330240453,,0.2321242066454592,0.5942329689318172,0.9957106625428837,0.3829097031166634,0.0437686424619948,0.2462443556747928,14.595991983967934,-0.1053244173036995,4.199551400854761,-11.888592833617428,1.8288033306603315,0.9642995169082126,,,,0.946604159036045,0.9915375986470484,0.5908295853063807,0.91367703438194,0.6131850316878599,0.8099531192770337,0.9915375986470484,0.3817419754791136,0.6
230,routine_05c,86.61441235592704,118.3515788641663,0.8617752471669299,1.019924611282633,0.1078904991948472,4.19959,4.1805964,4.148754,4.148754,-0.0508359999999994,-0.0189935999999999,-0.0320163999999998,2.499982,2.944328,3.0705793,3.0705793,0.5705972999999998,0.0952701999999998,2.765078539827835,0.9011842425062768,,3.0682721794356898,0.7897541330240453,,0.1759721664433455,0.4899331873390066,0.8572428971215837,0.3881620359403112,0.0440444539066906,0.2333283460724437,14.570076152304612,-0.1040572402361177,3.75527607629375,-11.765155573417571,1.902402784798879,0.9644605475040258,,,,0.9473649370542684,0.948462126484406,0.5959002398644881,0.7475720262291341,0.6111713869470973,0.8105237027907012,0.948462126484406,0.2869097932615329,0.4
237,routine_05c,86.43075098699909,118.10762207774242,0.8625113947725561,1.0186916985154355,0.1078904991948472,4.199459,4.180023,4.1471586,4.1471586,-0.0523004,-0.0194359999999997,-0.0336118,2.499939,2.946988,3.0732422,3.0732422,0.5733032000000002,0.0979331000000001,2.765078539827835,0.9011842425062768,,3.0682721794356898,0.7897541330240453,,0.2322652039405252,0.5944086881973829,0.986490203264602,0.3857068011991458,0.0435352044425326,0.2344284533104463,14.44749699398798,-0.1040117952672821,3.757146379867288,-12.035854316772632,1.8162673410455028,0.962415458937198,,,,0.9524209214455386,0.9915511869193292,0.5937747716010316,0.8538731934473611,0.6361565892679704,0.8143156910841539,0.9915511869193292,0.2999442340430971,0.4
238,routine_05c,86.37579719157182,118.04185853475366,0.8622673761325947,1.0178364363257697,0.1078904991948472,4.1994724,4.179868,4.1469603,4.1469603,-0.0525121000000003,-0.0196044000000004,-0.0338101000000001,2.499988,2.9473612,3.0736523,3.0736523,0.5736642999999999,0.0983431999999999,2.765078539827835,0.9011842425062768,,3.0682721794356898,0.7897541330240453,,0.23115992509692,0.5894689186454372,0.97917122086637,0.3567995649571632,0.0422679644540677,0.2347640712658871,14.199394789579156,-0.1041962470573114,3.759478624322923,-12.04009791731664,1.905910772038257,0.961803542673108,,,,0.9611368438325232,0.9914415151817568,0.5974156768940759,0.8515403675830091,0.643385481597082,0.8208526328743925,0.9914415151817568,0.2999110583424814,0.4
239,routine_05c,86.27456651578476,117.90351587976048,0.8599854423047391,1.0139530725313963,0.1078904991948472,4.199584,4.1800203,4.1471424,4.1471424,-0.0524415999999998,-0.0195636999999999,-0.0336280000000002,2.499994,2.9482622,3.07444,3.07444,0.574446,0.0991309,2.765078539827835,0.9011842425062768,,3.0682721794356898,0.7897541330240453,,0.180463813265506,0.4913027785863466,0.8511840711718511,0.3963958458249333,0.042898790836988,0.2347578710624719,14.394392785571146,-0.1009474751457641,3.776652001312336,-12.17354195465894,1.8932286085857692,0.9606763285024156,,,,0.9534304883779088,0.9585313663590028,0.5972921675980938,0.7454273186220489,0.6564066014908054,0.8150728662834317,0.9585313663590028,0.2899557383235984,0.4
240,routine_05c,86.16465892493022,105.99893257427505,0.8532621067122955,0.9044487251758048,0.1078904991948472,4.199571,4.1796923,4.146438,4.146438,-0.0531329999999998,-0.0198786999999995,-0.0343324000000002,2.499998,2.9490402,3.0751412,3.0751412,0.5751431999999999,0.0998320999999999,2.765078539827835,0.9011842425062768,,3.0682721794356898,0.7897541330240453,,0.2350874613934334,0.595179997586789,0.9859869895450052,0.3944502854736569,0.0413446030696415,0.2467330725416204,14.046492985971945,-0.1064265369784212,4.199576619411447,-12.395444420647394,1.827360579426756,0.9594524959742352,,,,0.9662076508280611,0.9918002815052348,0.5950276141079708,0.9142031301379846,0.6701140371086329,0.8246557381210459,0.9918002815052348,0.3818431083795154,0.6
241,routine_05c,,,,,0.1078904991948472,4.199613,4.179806,4.1465554,4.1465554,-0.0530576000000007,-0.0198070000000001,-0.0342150000000005,,,,,,,2.765078539827835,0.9011842425062768,,3.0682721794356898,0.7897541330240453,,,,,0.3937906960206198,,,,,3.746080165487545,,,,,,,0.9999999242196528,0.9897146662765848,,,,0.7499999431647396,0.9897146662765848,0.2993886865486669,0.4
