arm,cell_id,q_nominal_ah,expected_pulse_current,baseline_cycle,n_cycles_raw,n_sampled,role_counts,n_early_points,cycle_start,cycle_end,early_SoHQ,early_CE,early_VE,early_EE,early_chg_dQdV_peak1_V,early_chg_dQdV_peak2_V,early_chg_dQdV_peak3_V,early_dchg_dQdV_peak1_V,early_dchg_dQdV_peak2_V,early_hyst_area_low,early_hyst_area_high,early_dchg_plateau_width,early_delta_dchg_plateau_V,early_RCF,early_R_ohmic_soc50,early_R_ct_soc50,early_mech_vs_chem_ratio,early_Q_relax_pct,early_LAM_curve_proxy,early_LLI_curve_proxy,early_LAM_PE_pattern_score,early_contact_loss_score,early_LLI_pattern_score,early_PE_side_score,early_contact_stack_score,early_NE_side_score,early_si_cosign,early_fade_exponent_b,early_knee_cycle_bw,n_late_points,SoHQ_end,late_LAM_PE_pattern_score,late_contact_loss_score,late_LLI_pattern_score,late_interface_R_score,late_solid_diffusion_score,late_PE_side_score,late_contact_stack_score,late_NE_side_score,late_si_cosign,late_R_ohmic_growth_100,late_mech_vs_chem_ratio,late_RCF,late_SoHQ,late_Q_relax_pct,delta_LAM_PE_pattern_score,delta_contact_loss_score,delta_LLI_pattern_score,delta_PE_side_score,delta_contact_stack_score,delta_NE_side_score,delta_si_cosign,delta_mech_vs_chem_ratio,delta_RCF,delta_SoHQ,delta_Q_relax_pct,fade_exponent_b,knee_cycle_bw,knee_severity,knee_slope_before,knee_slope_after,knee_fit_r2,SoHQ_start,n_routine,SoHQ_at_knee,trend_SoHQ,slope100_SoHQ,delta_SoHQ_el,trend_LAM_PE_pattern_score,slope100_LAM_PE_pattern_score,delta_LAM_PE_pattern_score_el,trend_contact_loss_score,slope100_contact_loss_score,delta_contact_loss_score_el,trend_LLI_pattern_score,slope100_LLI_pattern_score,delta_LLI_pattern_score_el,trend_PE_side_score,slope100_PE_side_score,delta_PE_side_score_el,trend_contact_stack_score,slope100_contact_stack_score,delta_contact_stack_score_el,trend_NE_side_score,slope100_NE_side_score,delta_NE_side_score_el,trend_si_cosign,slope100_si_cosign,delta_si_cosign_el,trend_hyst_area_low,slope100_hyst_area_low,delta_hyst_area_low_el,trend_R_ohmic_soc50,slope100_R_ohmic_soc50,delta_R_ohmic_soc50_el,trend_mech_vs_chem_ratio,slope100_mech_vs_chem_ratio,delta_mech_vs_chem_ratio_el
SJ900,M01Ch022,68.90325,77.35258,7,564,90,"{'routine_05c': 60, 'dcir_pulse': 18, 'rpt_c3': 12}",8,520,564,95.41876211388947,113.55475127114323,0.8885895976938603,1.0085875273900258,3.5758296772182554,3.758709692818041,3.9960453228658612,3.118520485738034,3.675202306456611,0.06703306341985599,0.22193823254820355,9.372823226503005,-0.03539725757795109,0.9541876211388947,1.922110885232062,0.8783506434673576,2.188318411932141,-0.5623531686486073,-3.9208724150177066,0.2745355034044505,0.6022129342855551,0.0,0.3983837861041205,0.5304213735260941,0.0,0.0,0.2,1.3413045241883332,350.0,8,65.4255986619424,0.9196225340015225,0.21475215202165543,0.46035795394783546,0.2547927698511262,0.9610408535406467,0.6897169005011419,0.21475215202165543,0.06496252598655078,0.4,0.03780125254134514,3.22706646945478,0.9020307126554368,65.57735313125258,0.6957740935691875,0.3174095997159674,0.21475215202165543,0.061974167843714956,0.15929552697504779,0.21475215202165543,0.06496252598655078,0.2,1.038748057522639,-0.05215690848345789,-29.841408982636892,1.2581272622177948,1.3413045241883332,350.0,0.023280893133514606,-0.04260512925489176,-0.06588602238840637,0.9970383410790528,96.28910897452056,60,80.26299103409437,decreasing,-5.732551864528065,-30.3963508124218,flat,0.024001937049265776,0.2044695085020516,flat,-0.0031759696764824714,0.21476133786998092,flat,0.011908438192306735,0.032881202486030325,flat,0.0017052677857386305,0.06623257778487901,flat,-0.0031759696764824714,0.21476133786998092,flat,-0.00017748144095910197,0.06496530470566923,increasing,0.031777424543940135,0.2,decreasing,-0.004624782870867087,-0.026127468730295846,flat,0.03629278919946987,0.198456575842062,flat,0.14973959947770285,1.038748057522639
SJ900,M01Ch024,68.9892,77.3436,7,533,88,"{'routine_05c': 58, 'dcir_pulse': 18, 'rpt_c3': 12}",8,500,533,95.29224335657835,114.05890126156187,0.8863714754698768,1.012516985238542,3.573664921210071,3.7781436076281123,4.009967316521843,3.125349978500955,3.6655532939601505,0.06566816816117127,0.22281549241782056,9.245558995911825,-0.02970701763682726,0.9529224335657835,1.9785039810663476,0.8810361150534395,2.2456559353941365,-0.5599437325063856,-4.287945532352689,0.014915156758248775,0.5220928849936314,0.0,0.40601011388339836,0.44156966374522355,0.0,0.0,0.2,1.2808250872643239,290.0,8,64.30971844619071,0.9467027052162647,0.20626219478317176,0.44842173914576067,0.23909636326291045,0.863305172131838,0.7100270289121985,0.20626219478317176,0.06239431392190946,0.4,0.047057183279617915,3.271827942477704,0.9346638707843447,64.22809731418371,0.6455388588680224,0.42460982022263327,0.20626219478317176,0.04241162526236231,0.26845736516697494,0.20626219478317176,0.06239431392190946,0.2,1.0261720070835674,-0.018258562781438892,-31.06414604239464,1.205482591374408,1.2808250872643239,290.0,0.020706234217880606,-0.047889331794673445,-0.06859556601255405,0.9958539068759888,96.17147129654096,58,81.25336582521739,decreasing,-6.538306041979694,-31.80240546519252,increasing,0.06442984298760962,0.39824682788234045,decreasing,-0.01065627750586002,0.2102971749293112,flat,-0.003722147920424925,0.0501925930699782,flat,0.03279506000748684,0.24868512091175538,decreasing,-0.01065627750586002,0.2102971749293112,flat,-0.0017151326014029744,0.06361489541611665,increasing,0.03915063907510023,0.2,decreasing,-0.005310591102390433,-0.02868399186831915,flat,0.031249630861336013,0.19764016977439525,increasing,0.23937194503315767,1.0261720070835674
SJ900,M01Ch025,68.10412,77.3406295,7,156,32,"{'routine_05c': 22, 'dcir_pulse': 6, 'rpt_c3': 4}",8,130,156,94.69968833744966,115.80740444574941,0.8802609777668459,1.0183887064481694,3.5781394053205133,3.7945709655093713,4.020156746374039,3.1206798308462256,3.675935368708653,0.0589001415291259,0.2260173803058934,8.429505923987978,-0.035261709632538274,0.9469968833744966,2.1142016062891438,0.9476310090732775,2.2310388601114877,-0.6086496268882524,-5.137440917985348,-0.11536481302982128,0.6114836690966607,0.4369277603370201,0.4438678959134045,0.5329677234634891,0.4369277603370201,0.09612410727414443,0.2,1.0794245031542304,30.0,8,86.89100017874867,0.6774098193582336,0.6106256676940784,0.5629265103675232,0.35741349958318436,0.9232565022890822,0.6080573645186752,0.6106256676940784,0.18471426447745876,0.4,0.3408478885871148,2.5399408886212016,0.9194635952247909,86.93357087662656,-0.04426404948816242,0.06592615026157289,0.17369790735705837,0.1190586144541187,0.07508964105518612,0.17369790735705837,0.08859015720331433,0.2,0.30890202850971393,-0.02753328814970568,-7.7661174608230965,0.56438557740009,1.0794245031542304,30.0,0.0,-0.08401479964244352,-0.0570841320494021,0.9980163065281196,95.74116359119276,22,93.74339342858713,decreasing,-5.747680389215644,-8.39737983673362,flat,-0.002785871911668066,0.06305902007991282,increasing,0.14140146828705305,0.22532547171970996,increasing,0.07133231711663983,0.1326229655716874,increasing,0.031032164611442967,0.05288879005586833,increasing,0.14140146828705305,0.22532547171970996,increasing,0.06972807568836749,0.09989626145592406,increasing,0.15102334044751148,0.2,decreasing,-0.010717612147284507,-0.015559413387385729,increasing,0.2783188636088423,0.3578902830164705,increasing,0.24022239669841283,0.30890202850971393
SJ1300,M01Ch010,67.758,120.707,7,452,75,"{'routine_05c': 50, 'dcir_pulse': 15, 'rpt_c3': 10}",8,420,452,97.3320399511389,111.70839098593552,0.8912194029008977,0.9997440444946528,3.7314075202850656,3.872975263095547,3.9774418403008776,3.1380385969123226,3.650011955712639,0.07316428247628862,0.21675527079122037,16.780987975951902,-0.032951086044035405,0.973320399511389,1.5029406533827672,0.6157665903994516,2.4407635568662474,-0.2960408133936956,-2.895985014572855,-0.49944257986846874,0.5643190609122662,0.8100710348689277,0.3423444389183908,0.4930139514283655,0.8100710348689277,0.17821562767116414,0.2,1.5444322902169747,250.0,8,77.45922253359201,0.9788410682223596,0.756426008992284,0.7488882556526919,0.8622391577071822,0.9537425193155125,0.8341308011667696,0.756426008992284,0.22881886772016594,0.4,0.22500271286584209,2.9892376830836205,0.9064096765006449,77.75310770999496,0.4355765525791243,0.41452200731009337,-0.05364502587664377,0.4065438167343011,0.3411168497384041,-0.05364502587664377,0.050603240049001796,0.2,0.5484741262173731,-0.06691072301074419,-19.57893224114393,0.7316173659728199,1.5444322902169747,250.0,0.03505383643427258,-0.028698229018573124,-0.0637520654528457,0.9973065822971344,97.98232377667601,50,90.07401020334844,flat,-4.441178831462472,-20.15520586333261,increasing,0.09533868578807374,0.4184356917196348,flat,-0.005316881833695191,-0.15474723365346954,increasing,0.09849543082432766,0.4013708545506348,increasing,0.08078247637718601,0.3398318712793973,flat,-0.005316881833695191,-0.15474723365346954,increasing,0.014228467003432797,0.02835851583193516,increasing,0.046895665910283386,0.2,decreasing,-0.009069366639782783,-0.03878402431142943,increasing,0.22578551936903615,0.9450113940365368,flat,0.11694080144551353,0.5484741262173731
SJ1300,M01Ch011,67.982,40.264,7,459,76,"{'routine_05c': 51, 'dcir_pulse': 15, 'rpt_c3': 10}",8,430,459,96.86907426681304,112.77786412590658,0.8862669704986366,1.000053186896662,3.733389997097362,3.9810680591478054,3.982470803031873,3.136187243992114,3.600554788813013,0.06827870458696536,0.21942174999459213,17.62814729458918,-0.03507408974892656,,,,,-0.32506879197024285,-3.641507487165674,-0.8244363968163774,0.5632748820665792,0.5448963901294576,0.41218003377685414,0.4762913070904283,0.5448963901294576,0.11987720582848069,0.2,1.628277874808213,260.0,8,69.35228617459617,0.9981450384716913,0.9892253752170641,0.7444143333220793,0.7651728053679376,,0.8486087788537684,0.9892253752170641,0.2176295825477541,0.2,,,,69.6923252398808,0.9441271328444548,0.4348701564051122,0.44432898508760654,0.33223429954522515,0.3723174717633401,0.44432898508760654,0.09775237671927342,0.0,,,-27.176749026932242,1.2691959248146976,1.628277874808213,260.0,0.055048066483955375,-0.03714598950346595,-0.09219405598742132,0.9977534284908292,97.76586492536251,51,87.07566403855202,decreasing,-6.100832539664354,-27.961619070702454,increasing,0.10768527262631157,0.40724092539965895,increasing,0.07683644322903149,0.56337966931711,increasing,0.07979168898547911,0.34198729782383985,increasing,0.08976902190337423,0.3554306940497442,increasing,0.07683644322903149,0.56337966931711,increasing,0.016694666310808504,0.1239435272497642,flat,3.364826492543629e-17,0.0,decreasing,-0.008017386394643741,-0.03603450404675107,insufficient_data,,,insufficient_data,,
SJ1300,M01Ch012,67.585,40.26,7,454,75,"{'routine_05c': 50, 'dcir_pulse': 15, 'rpt_c3': 10}",8,410,453,97.499567024593,112.69814307522896,0.890681842989925,1.0046128766728768,3.7410925509593413,3.968762309650461,3.98378669015744,3.137378325034822,3.6353371824165137,0.07018484760357542,0.21728987959450283,16.87605711422846,-0.03473109518351736,,,,,-0.2814340145479844,-2.681268192562636,-0.47656921555752896,0.5637560777048509,0.8397369915686637,0.3443388253769172,0.48394584400093044,0.8397369915686637,0.18474213814510604,0.2,1.5213751109246672,250.0,8,75.07793557325945,0.6774193372499574,0.9988651583368573,0.7491582072589498,0.8704973261395548,,0.608064502937468,0.9988651583368573,0.21975033483410863,0.2,,,,75.86378593695879,0.51373687737324,0.11366325954510648,0.15912816676819364,0.4048193818820326,0.12411865893653762,0.15912816676819364,0.035008196689002596,0.0,,,-21.635781087634214,0.7951708919212244,1.5213751109246672,250.0,0.03656436258275205,-0.0336720573572629,-0.07023641994001495,0.99770792096906,98.06892968479391,49,89.12365777623832,decreasing,-4.968184217180721,-22.651830042720235,increasing,0.07223663706472809,0.13166633937860406,flat,0.04236433748357989,0.07142624615303661,increasing,0.09638187172144837,0.39232862674002783,increasing,0.061087702266790014,0.12709999594899263,flat,0.02152254923758184,0.07142600701565449,flat,0.005301456316640725,0.01571372154344397,flat,0.0007370314106359848,0.0,decreasing,-0.009644274454397146,-0.040962707956306264,insufficient_data,,,insufficient_data,,
