segment,cycle_start,cycle_end,n_points,SoHQ_start,SoHQ_end,dominant_electrode,relative_dominant,PE_side_score_mean,NE_side_score_mean,contact_stack_score_mean,shared_side_score_mean,dominance_margin_mean,PE_top_modes,NE_top_modes,shared_top_modes,electrode_confidence_mean,LAM_PE_mean,contact_loss_mean,LLI_mean,si_cosign_mean,fade_exponent_b,knee_cycle_bw,crosses_knee
1,7,10,4,97.98232377667601,97.68772005460947,contact_stack,contact_stack,0.5096667477738973,0.20179099527766298,0.9172317967166497,0.3264509535572968,0.40756504894275236,LAM_PE,contact_loss,"interface_R,solid_diffusion,LLI,SE_decomposition",0.846875,0.5595556636985297,0.9172317967166497,0.32834141304963527,0.2,1.5444322902169747,250.0,False
2,20,230,21,96.97635984766832,91.03829848386866,NE,NE,0.6135906145073677,0.22967175517988708,0.8125035570051631,0.42529477242246566,0.19891294249779534,LAM_PE,contact_loss,"solid_diffusion,LLI,interface_R,SE_decomposition",0.7968684436632404,0.7584382796606173,0.8125035570051631,0.4027420143051939,0.3142857142857144,1.5444322902169747,250.0,False
3,240,290,6,90.53100524538335,88.15980455557951,NE,NE,0.8049231234084675,0.3041012537253156,0.8557984604545039,0.5971400291929162,0.05087533704603642,LAM_PE,contact_loss,"interface_R,solid_diffusion,LLI,SE_decomposition",0.6661151731638971,0.9510086089890678,0.8557984604545039,0.5819679326666628,0.5,1.5444322902169747,250.0,True
4,300,350,5,87.60221312064382,84.93497161744628,mixed,contact_or_NE,0.8120859048582663,0.2724926989791247,0.8214634676995857,0.6394433416880709,0.009377562841319409,LAM_PE,contact_loss,"interface_R,solid_diffusion,LLI,SE_decomposition",0.6032740324540014,0.9761145398110216,0.8214634676995857,0.5881848217171626,0.4,1.5444322902169747,250.0,False
5,360,452,14,84.30839979880722,77.45922253359201,PE,PE,0.8407411389316426,0.23391209403267932,0.7732631207691879,0.6819823348842949,0.06747801816245469,LAM_PE,contact_loss,"solid_diffusion,interface_R,LLI,SE_decomposition",0.680586531784296,0.9876548519088568,0.7732631207691879,0.6909557362147605,0.4000000000000001,1.5444322902169747,250.0,False
