metric,title_ko,unit,family,aging_hint,n,cycle_start,cycle_end,early_median,late_median,delta_late_early,pct_change,slope_per_100,trend_label,vs_expectation,note
R_ohmic_growth_100,RΩ 성장률 /100cyc,mΩ/100cyc,resistance,either,17,120.0,240.0,0.77111002018668,0.4781167628067954,-0.2929932573798846,-37.99629750744947,-0.2951781845604459,decreasing,context,"RΩ 성장률 /100cyc: early=0.7711 → late=0.4781 (Δ=-0.293, -0.2952mΩ/100cyc/100cyc) → decreasing · context"
R_ohmic_frac_soc50,RΩ / R30s 분율,1,resistance,increase,0,,,,,,,,insufficient_data,n/a,
EoC_dchgR_10s,EoC 방전 10s DCIR,mΩ,resistance,increase,29,7.0,239.0,0.161395509432261,0.1868334657328116,0.025437956300550596,15.761254070843346,0.017021479548963797,increasing,matches_aging,"EoC 방전 10s DCIR: early=0.1614 → late=0.1868 (Δ=+0.02544, +0.01702mΩ/100cyc) → increasing · matches_aging"
EoC_dchgR_30s,EoC 방전 30s DCIR,mΩ,resistance,increase,29,7.0,239.0,0.4343309760417295,0.5117347854674362,0.07740380942570674,17.821388225892957,0.04427011007510014,increasing,matches_aging,"EoC 방전 30s DCIR: early=0.4343 → late=0.5117 (Δ=+0.0774, +0.04427mΩ/100cyc) → increasing · matches_aging"
EoC_dchgR_60s,EoC 방전 60s DCIR,mΩ,resistance,increase,29,7.0,239.0,0.7569581526773611,0.8939363827515481,0.13697823007418697,18.09587882628583,0.07280433936961285,increasing,matches_aging,"EoC 방전 60s DCIR: early=0.757 → late=0.8939 (Δ=+0.137, +0.0728mΩ/100cyc) → increasing · matches_aging"
EoD_chgR_10s,EoD 충전 10s DCIR,mΩ,resistance,increase,30,7.0,240.0,0.2829063534644329,0.3338928103793201,0.050986456914887235,18.022379593287315,0.019350814014108597,increasing,matches_aging,"EoD 충전 10s DCIR: early=0.2829 → late=0.3339 (Δ=+0.05099, +0.01935mΩ/100cyc) → increasing · matches_aging"
hyst_area_low,저SOC 히스테리시스,V,shape,increase,29,7.0,239.0,0.076597476795642,0.0464974065535601,-0.030100070242081896,-39.29642528876935,-0.012217706924547643,decreasing,opposite_aging,"저SOC 히스테리시스: early=0.0766 → late=0.0465 (Δ=-0.0301, -0.01222V/100cyc) → decreasing · opposite_aging"
hyst_area_high,고SOC 히스테리시스,V,shape,increase,29,7.0,239.0,0.216774565929222,0.2401482490381429,0.023373683108920906,10.782484102195149,0.01028318355762282,flat,stable,"고SOC 히스테리시스: early=0.2168 → late=0.2401 (Δ=+0.02337, +0.01028V/100cyc) → flat · stable"
dchg_plateau_width,방전 플래토 폭,Q-units,shape,decrease,29,7.0,239.0,16.85294789579158,14.171649298597195,-2.6812985971943846,-15.909967880835511,-1.3633398536726722,decreasing,matches_aging,"방전 플래토 폭: early=16.85 → late=14.17 (Δ=-2.681, -1.363Q-units/100cyc) → decreasing · matches_aging"
delta_dchg_plateau_V,방전 플래토 ΔV,V,shape,either,29,7.0,239.0,-0.0323035727024278,-0.0707761054513071,-0.038472532748879296,-119.09683521162928,-0.016127150157676497,decreasing,context,"방전 플래토 ΔV: early=-0.0323 → late=-0.07078 (Δ=-0.03847, -0.01613V/100cyc) → decreasing · context"
